palavra,video_url,filename,classe_gramatical,assunto,configuracao_mao
MISTO-QUENTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/misto-quenteSm_Prog001.mp4,MISTO-QUENTE.mp4,SUBSTANTIVO,ALIMENTO/BEBIDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MISTURA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/misturaSm_Prog001.mp4,MISTURA.mp4,SUBSTANTIVO,MATÉRIA/SUBSTÂNCIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
MISTURAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/misturar1Sm_Prog001.mp4,MISTURAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
MISTURAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/misturar2Sm_Prog001.mp4,MISTURAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
MOBÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mobiliaSm_Prog001.mp4,MOBÍLIA.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MOÇA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mocaSm_Prog001.mp4,MOÇA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg60.jpg
MOCHILA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mochilaSm_Prog001.mp4,MOCHILA.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MODA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/modaSm_Prog001.mp4,MODA1.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
MODA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/moda2Sm_Prog001.mp4,MODA2.mp4,SUBSTANTIVO,VESTUÁRIO/COMPLEMENTOS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg42.jpg
MODELAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/modelarSm_Prog001.mp4,MODELAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MODELO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/modeloSm_Prog001.mp4,MODELO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg
MODERNO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/modernoSm_Prog001.mp4,MODERNO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg
MODESTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/modestoSm_Prog001.mp4,MODESTO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg54.jpg
MODIFICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/modificarSm_Prog001.mp4,MODIFICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MOEDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/moedaSm_Prog001.mp4,MOEDA.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg20.jpg
MOER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/moerSm_Prog001.mp4,MOER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MOÍDO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/moidoSm_Prog001.mp4,MOÍDO.mp4,ADJETIVO,ALIMENTO/BEBIDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MOINHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/moinhoSm_Prog001.mp4,MOINHO.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MOISES,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/moisesSm_Prog001.mp4,MOISES.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg45.jpg
MOLA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/molaSm_Prog001.mp4,MOLA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MOLE1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mole1Sm_Prog001.mp4,MOLE1.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg50.jpg
MOLE2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mole2Sm_Prog001.mp4,MOLE2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
MOLE3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mole3Sm_Prog001.mp4,MOLE3.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
MOLEQUE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/molequeSm_Prog001.mp4,MOLEQUE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MOLHADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/molhadoSm_Prog001.mp4,MOLHADO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MOLHAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/molharSm_Prog001.mp4,MOLHAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MOLHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/molhoSm_Prog001.mp4,MOLHO.mp4,SUBSTANTIVO,ALIMENTO/BEBIDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg
MONARCA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/monarcaSm_Prog001.mp4,MONARCA.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg18b.jpg
MONITOR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/monitor1Sm_Prog001.mp4,MONITOR1.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg
MONITOR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/monitor2Sm_Prog001.mp4,MONITOR2.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MONÓLOGO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/monologoSm_Prog001.mp4,MONÓLOGO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg33.jpg
MONSTRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/monstroSm_Prog001.mp4,MONSTRO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
MONTAGEM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/montagemSm_Prog001.mp4,MONTAGEM.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MONTANHA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/montanhaSm_Prog001.mp4,MONTANHA.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MONTAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/montar1Sm_Prog001.mp4,MONTAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
MORANGO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morangoSm_Prog001.mp4,MORANGO.mp4,SUBSTANTIVO,FRUTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg
MORAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morarSm_Prog001.mp4,MORAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MORCEGO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morcegoSm_Prog001.mp4,MORCEGO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg16.jpg
MORDER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morderSm_Prog001.mp4,MORDER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MORENO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morenoSm_Prog001.mp4,MORENO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MORNO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mornoSm_Prog001.mp4,MORNO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg
MORRER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morrerSm_Prog001.mp4,MORRER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg
MORRO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morroSm_Prog001.mp4,MORRO1.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg59a.jpg
MORRO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morro2Sm_Prog001.mp4,MORRO2.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
MORTE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/morteSm_Prog001.mp4,MORTE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg61.jpg
MOSCA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/moscaSm_Prog001.mp4,MOSCA.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
MOSQUITO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mosquitoSm_Prog001.mp4,MOSQUITO.mp4,SUBSTANTIVO,ANIMAL/INSETO/PEIXE/AVE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
MOSTARDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mostardaSm_Prog001.mp4,MOSTARDA.mp4,SUBSTANTIVO,ALIMENTO/BEBIDA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MOSTRAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mostrar1Sm_Prog001.mp4,MOSTRAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MOSTRAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mostrar2Sm_Prog001.mp4,MOSTRAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MOTEL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/motelSm_Prog001.mp4,MOTEL.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MOTIVO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/motivoSm_Prog001.mp4,MOTIVO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MOTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/motoSm_Prog001.mp4,MOTO.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MOTOCICLETA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/motocicletaSm_Prog001.mp4,MOTOCICLETA.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MOTOR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/motor1Sm_Prog001.mp4,MOTOR1.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
MOTOR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/motor2Sm_Prog001.mp4,MOTOR2.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MOTORISTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/motoristaSm_Prog001.mp4,MOTORISTA.mp4,SUBSTANTIVO,PROFISSÃO/TRABALHO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MOUSE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mouseSm_Prog001.mp4,MOUSE.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg15.jpg
MOVEDIÇA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/movedicaSm_Prog001.mp4,MOVEDIÇA.mp4,ADJETIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MÓVEIS,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/moveisSm_Prog001.mp4,MÓVEIS.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MOVER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mover-pessoaSm_Prog001.mp4,MOVER.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MOVIMENTO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/movimentoSm_Prog001.mp4,MOVIMENTO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
MUDAR1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mudar1Sm_Prog001.mp4,MUDAR1.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg57.jpg
MUDAR2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mudar2Sm_Prog001.mp4,MUDAR2.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MUDAR3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mudar3Sm_Prog001.mp4,MUDAR3.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
MUDO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mudo1Sm_Prog001.mp4,MUDO1.mp4,ADJETIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MUDO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mudo2Sm_Prog001.mp4,MUDO2.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg59a.jpg
MUITO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/muito1Sm_Prog001.mp4,MUITO1.mp4,PRON. INDEFIN.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
MUITO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/muito2Sm_Prog001.mp4,MUITO2.mp4,PRON. INDEFIN.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MUITO3,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/muito3Sm_Prog001.mp4,MUITO3.mp4,PRON. INDEFIN.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg32.jpg
MULATO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mulatoSm_Prog001.mp4,MULATO.mp4,ADJETIVO,FAMÍLIA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MULETA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/muletaSm_Prog001.mp4,MULETA.mp4,SUBSTANTIVO,APARELHO/MÁQUINA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MULHER,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mulherSm_Prog001.mp4,MULHER.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MULHERENGO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mulherengoSm_Prog001.mp4,MULHERENGO.mp4,ADJETIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MULTA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/multaSm_Prog001.mp4,MULTA.mp4,SUBSTANTIVO,NUMERAL/DINHEIRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MULTAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/multarSm_Prog001.mp4,MULTAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg07.jpg
MULTIDÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/multidaoSm_Prog001.mp4,MULTIDÃO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35a.jpg
MULTIPLICAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/multiplicarSm_Prog001.mp4,MULTIPLICAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MUNDO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mundoSm_Prog001.mp4,MUNDO.mp4,SUBSTANTIVO,PLANTA/FLOR/NATUREZA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg01.jpg
MUNICÍPIO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/municipioSm_Prog001.mp4,MUNICÍPIO.mp4,SUBSTANTIVO,PAÍS/ESTADO/CIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MURAL,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/muralSm_Prog001.mp4,MURAL.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MURCHAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/murcharSm_Prog001.mp4,MURCHAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MURO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/muroSm_Prog001.mp4,MURO.mp4,SUBSTANTIVO,CASA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
MURRO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/murroSm_Prog001.mp4,MURRO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MÚSCULO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/musculoSm_Prog001.mp4,MÚSCULO.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg02.jpg
MUSEU,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/museuSm_Prog001.mp4,MUSEU.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
MÚSICA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/musica1Sm_Prog001.mp4,MÚSICA1.mp4,SUBSTANTIVO,ESPORTE/DIVERSÃO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
MÚSICA2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/musica2Sm_Prog001.mp4,MÚSICA2.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
MUTILAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/mutilarSm_Prog001.mp4,MUTILAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
N,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nSm_Prog001.mp4,N.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg24.jpg
NACIONALIDADE,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nacionalidadeSm_Prog001.mp4,NACIONALIDADE.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg63.jpg
NADA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nadaSm_Prog001.mp4,NADA.mp4,PRON. INDEFIN.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg64.jpg
NADA1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nada2Sm_Prog001.mp4,NADA1.mp4,PRON. INDEFIN.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg22b.jpg
NADAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nadarSm_Prog001.mp4,NADAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg53a.jpg
NÁDEGA,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nadegaSm_Prog001.mp4,NÁDEGA.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg47.jpg
NAMORADO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/namoradoSm_Prog001.mp4,NAMORADO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35a.jpg
NAMORAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/namorarSm_Prog001.mp4,NAMORAR.mp4,VERBO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35a.jpg
NAMORO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/namoroSm_Prog001.mp4,NAMORO.mp4,SUBSTANTIVO,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg35a.jpg
NÃO LIGAR,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nao_ligarSm_Prog001.mp4,NÃO LIGAR.mp4,LOC.VERB.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg44.jpg
NÃO1,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nao1Sm_Prog001.mp4,NÃO1.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
NÃO2,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/nao2Sm_Prog001.mp4,NÃO2.mp4,ADV.,NENHUM,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg40.jpg
NARIZ,http://www.acessibilidadebrasil.org.br/libras_3/public/media/palavras/videos/narizSm_Prog001.mp4,NARIZ.mp4,SUBSTANTIVO,CORPO,http://www.acessibilidadebrasil.org.br/libras_3/public/media/mao/cg14.jpg
